frame	type	cpu_addr	value	tracked_ppu_addr
2896	PPUDATA	2007	00	281B
2896	PPUDATA	2007	00	281C
2896	PPUDATA	2007	00	281D
2896	PPUDATA	2007	00	281E
2896	PPUDATA	2007	00	281F
2896	PPUDATA	2007	00	2820
2896	PPUDATA	2007	00	2821
2896	PPUDATA	2007	00	2822
2896	PPUDATA	2007	00	2823
2896	PPUDATA	2007	00	2824
2896	PPUDATA	2007	00	2825
2896	PPUDATA	2007	00	2826
2896	PPUDATA	2007	00	2827
2896	PPUDATA	2007	00	2828
2896	PPUDATA	2007	00	2829
2896	PPUDATA	2007	00	282A
2896	PPUDATA	2007	00	282B
2896	PPUDATA	2007	00	282C
2896	PPUDATA	2007	00	282D
2896	PPUDATA	2007	00	282E
2896	PPUDATA	2007	00	282F
2896	PPUDATA	2007	00	2830
2896	PPUDATA	2007	00	2831
2896	PPUDATA	2007	00	2832
2896	PPUDATA	2007	00	2833
2896	PPUDATA	2007	00	2834
2896	PPUDATA	2007	00	2835
2896	PPUDATA	2007	00	2836
2896	PPUDATA	2007	00	2837
2896	PPUDATA	2007	00	2838
2896	PPUDATA	2007	00	2839
2896	PPUDATA	2007	00	283A
2896	PPUDATA	2007	00	283B
2896	PPUDATA	2007	00	283C
2896	PPUDATA	2007	00	283D
2896	PPUDATA	2007	00	283E
2896	PPUDATA	2007	00	283F
2896	PPUDATA	2007	00	2840
2896	PPUDATA	2007	00	2841
2896	PPUDATA	2007	00	2842
2896	PPUDATA	2007	00	2843
2896	PPUDATA	2007	00	2844
2896	PPUDATA	2007	00	2845
2896	PPUDATA	2007	00	2846
2896	PPUDATA	2007	00	2847
2896	PPUDATA	2007	00	2848
2896	PPUDATA	2007	00	2849
2896	PPUDATA	2007	00	284A
2896	PPUDATA	2007	00	284B
2896	PPUDATA	2007	00	284C
2896	PPUDATA	2007	00	284D
2896	PPUDATA	2007	00	284E
2896	PPUDATA	2007	00	284F
2896	PPUDATA	2007	00	2850
2896	PPUDATA	2007	00	2851
2896	PPUDATA	2007	00	2852
2896	PPUDATA	2007	00	2853
2896	PPUDATA	2007	00	2854
2896	PPUDATA	2007	00	2855
2896	PPUDATA	2007	00	2856
2896	PPUDATA	2007	00	2857
2896	PPUDATA	2007	00	2858
2896	PPUDATA	2007	00	2859
2896	PPUDATA	2007	00	285A
2896	PPUDATA	2007	00	285B
2896	PPUDATA	2007	00	285C
2896	PPUDATA	2007	00	285D
2896	PPUDATA	2007	00	285E
2896	PPUDATA	2007	00	285F
2896	PPUDATA	2007	00	2860
2896	PPUDATA	2007	00	2861
2896	PPUDATA	2007	00	2862
2896	PPUDATA	2007	00	2863
2896	PPUDATA	2007	00	2864
2896	PPUDATA	2007	00	2865
2896	PPUDATA	2007	00	2866
2896	PPUDATA	2007	00	2867
2896	PPUDATA	2007	00	2868
2896	PPUDATA	2007	00	2869
2896	PPUDATA	2007	00	286A
2896	PPUDATA	2007	00	286B
2896	PPUDATA	2007	00	286C
2896	PPUDATA	2007	00	286D
2896	PPUDATA	2007	00	286E
2896	PPUDATA	2007	00	286F
2896	PPUDATA	2007	00	2870
2896	PPUDATA	2007	00	2871
2896	PPUDATA	2007	00	2872
2896	PPUDATA	2007	00	2873
2896	PPUDATA	2007	00	2874
2896	PPUDATA	2007	00	2875
2896	PPUDATA	2007	00	2876
2896	PPUDATA	2007	00	2877
2896	PPUDATA	2007	00	2878
2896	PPUDATA	2007	00	2879
2896	PPUDATA	2007	00	287A
2896	PPUDATA	2007	00	287B
2896	PPUDATA	2007	00	287C
2896	PPUDATA	2007	00	287D
2896	PPUDATA	2007	00	287E
2896	PPUDATA	2007	00	287F
2896	PPUDATA	2007	00	2880
2896	PPUDATA	2007	00	2881
2896	PPUDATA	2007	00	2882
2896	PPUDATA	2007	00	2883
2896	PPUDATA	2007	00	2884
2896	PPUDATA	2007	00	2885
2896	PPUDATA	2007	00	2886
2896	PPUDATA	2007	00	2887
2896	PPUDATA	2007	00	2888
2896	PPUDATA	2007	00	2889
2896	PPUDATA	2007	00	288A
2896	PPUDATA	2007	00	288B
2896	PPUDATA	2007	00	288C
2896	PPUDATA	2007	00	288D
2896	PPUDATA	2007	00	288E
2896	PPUDATA	2007	00	288F
2896	PPUDATA	2007	00	2890
2896	PPUDATA	2007	00	2891
2896	PPUDATA	2007	00	2892
2896	PPUDATA	2007	00	2893
2896	PPUDATA	2007	00	2894
2896	PPUDATA	2007	00	2895
2896	PPUDATA	2007	00	2896
2896	PPUDATA	2007	00	2897
2896	PPUDATA	2007	00	2898
2896	PPUDATA	2007	00	2899
2896	PPUDATA	2007	00	289A
2896	PPUDATA	2007	00	289B
2896	PPUDATA	2007	00	289C
2896	PPUDATA	2007	00	289D
2896	PPUDATA	2007	00	289E
2896	PPUDATA	2007	00	289F
2896	PPUDATA	2007	00	28A0
2896	PPUDATA	2007	00	28A1
2896	PPUDATA	2007	00	28A2
2896	PPUDATA	2007	00	28A3
2896	PPUDATA	2007	00	28A4
2896	PPUDATA	2007	00	28A5
2896	PPUDATA	2007	00	28A6
2896	PPUDATA	2007	00	28A7
2896	PPUDATA	2007	00	28A8
2896	PPUDATA	2007	00	28A9
2896	PPUDATA	2007	00	28AA
2896	PPUDATA	2007	00	28AB
2896	PPUDATA	2007	00	28AC
2896	PPUDATA	2007	00	28AD
2896	PPUDATA	2007	00	28AE
2896	PPUDATA	2007	00	28AF
2896	PPUDATA	2007	00	28B0
2896	PPUDATA	2007	00	28B1
2896	PPUDATA	2007	00	28B2
2896	PPUDATA	2007	00	28B3
2896	PPUDATA	2007	00	28B4
2896	PPUDATA	2007	00	28B5
2896	PPUDATA	2007	00	28B6
2896	PPUDATA	2007	00	28B7
2896	PPUDATA	2007	00	28B8
2896	PPUDATA	2007	00	28B9
2896	PPUDATA	2007	00	28BA
2896	PPUDATA	2007	00	28BB
2896	PPUDATA	2007	00	28BC
2896	PPUDATA	2007	00	28BD
2896	PPUDATA	2007	00	28BE
2896	PPUDATA	2007	00	28BF
2896	PPUDATA	2007	00	28C0
2896	PPUDATA	2007	00	28C1
2896	PPUDATA	2007	00	28C2
2896	PPUDATA	2007	00	28C3
2896	PPUDATA	2007	00	28C4
2896	PPUDATA	2007	00	28C5
2896	PPUDATA	2007	00	28C6
2896	PPUDATA	2007	00	28C7
2896	PPUDATA	2007	00	28C8
2896	PPUDATA	2007	00	28C9
2896	PPUDATA	2007	00	28CA
2896	PPUDATA	2007	00	28CB
2896	PPUDATA	2007	00	28CC
2896	PPUDATA	2007	00	28CD
2896	PPUDATA	2007	00	28CE
2896	PPUDATA	2007	00	28CF
2896	PPUDATA	2007	00	28D0
2896	PPUDATA	2007	00	28D1
2896	PPUDATA	2007	00	28D2
2896	PPUDATA	2007	00	28D3
2896	PPUDATA	2007	00	28D4
2896	PPUDATA	2007	00	28D5
2896	PPUDATA	2007	00	28D6
2896	PPUDATA	2007	00	28D7
2896	PPUDATA	2007	00	28D8
2896	PPUDATA	2007	00	28D9
2896	PPUDATA	2007	00	28DA
2896	PPUDATA	2007	00	28DB
2896	PPUDATA	2007	00	28DC
2896	PPUDATA	2007	00	28DD
2896	PPUDATA	2007	00	28DE
2896	PPUDATA	2007	00	28DF
2896	PPUDATA	2007	00	28E0
2896	PPUDATA	2007	00	28E1
2896	PPUDATA	2007	00	28E2
2896	PPUDATA	2007	00	28E3
2896	PPUDATA	2007	00	28E4
2896	PPUDATA	2007	00	28E5
2896	PPUDATA	2007	00	28E6
2896	PPUDATA	2007	00	28E7
2896	PPUDATA	2007	00	28E8
2896	PPUDATA	2007	00	28E9
2896	PPUDATA	2007	00	28EA
2896	PPUDATA	2007	00	28EB
2896	PPUDATA	2007	00	28EC
2896	PPUDATA	2007	00	28ED
2896	PPUDATA	2007	00	28EE
2896	PPUDATA	2007	00	28EF
2896	PPUDATA	2007	00	28F0
2896	PPUDATA	2007	00	28F1
2896	PPUDATA	2007	00	28F2
2896	PPUDATA	2007	00	28F3
2896	PPUDATA	2007	00	28F4
2896	PPUDATA	2007	00	28F5
2896	PPUDATA	2007	00	28F6
2896	PPUDATA	2007	00	28F7
2896	PPUDATA	2007	00	28F8
2896	PPUDATA	2007	00	28F9
2896	PPUDATA	2007	00	28FA
2896	PPUDATA	2007	00	28FB
2896	PPUDATA	2007	00	28FC
2896	PPUDATA	2007	00	28FD
2896	PPUDATA	2007	00	28FE
2896	PPUDATA	2007	00	28FF
2896	PPUDATA	2007	00	2900
2896	PPUDATA	2007	00	2901
2896	PPUDATA	2007	00	2902
2896	PPUDATA	2007	00	2903
2896	PPUDATA	2007	00	2904
2896	PPUDATA	2007	00	2905
2896	PPUDATA	2007	00	2906
2896	PPUDATA	2007	00	2907
2896	PPUDATA	2007	00	2908
2896	PPUDATA	2007	00	2909
2896	PPUDATA	2007	00	290A
2896	PPUDATA	2007	00	290B
2896	PPUDATA	2007	00	290C
2896	PPUDATA	2007	00	290D
2896	PPUDATA	2007	00	290E
2896	PPUDATA	2007	00	290F
2896	PPUDATA	2007	00	2910
2896	PPUDATA	2007	00	2911
2896	PPUDATA	2007	00	2912
2896	PPUDATA	2007	00	2913
2896	PPUDATA	2007	00	2914
2896	PPUDATA	2007	00	2915
2896	PPUDATA	2007	00	2916
2896	PPUDATA	2007	00	2917
2896	PPUDATA	2007	00	2918
2896	PPUDATA	2007	00	2919
2896	PPUDATA	2007	00	291A
2896	PPUDATA	2007	00	291B
2896	PPUDATA	2007	00	291C
2896	PPUDATA	2007	00	291D
2896	PPUDATA	2007	00	291E
2896	PPUDATA	2007	00	291F
2896	PPUDATA	2007	00	2920
2896	PPUDATA	2007	00	2921
2896	PPUDATA	2007	00	2922
2896	PPUDATA	2007	00	2923
2896	PPUDATA	2007	00	2924
2896	PPUDATA	2007	00	2925
2896	PPUDATA	2007	00	2926
2896	PPUDATA	2007	00	2927
2896	PPUDATA	2007	00	2928
2896	PPUDATA	2007	00	2929
2896	PPUDATA	2007	00	292A
2896	PPUDATA	2007	00	292B
2896	PPUDATA	2007	00	292C
2896	PPUDATA	2007	00	292D
2896	PPUDATA	2007	00	292E
2896	PPUDATA	2007	00	292F
2896	PPUDATA	2007	00	2930
2896	PPUDATA	2007	00	2931
2896	PPUDATA	2007	00	2932
2896	PPUDATA	2007	00	2933
2896	PPUDATA	2007	00	2934
2896	PPUDATA	2007	00	2935
2896	PPUDATA	2007	00	2936
2896	PPUDATA	2007	00	2937
2896	PPUDATA	2007	00	2938
2896	PPUDATA	2007	00	2939
2896	PPUDATA	2007	00	293A
2896	PPUDATA	2007	00	293B
2896	PPUDATA	2007	00	293C
2896	PPUDATA	2007	00	293D
2896	PPUDATA	2007	00	293E
2896	PPUDATA	2007	00	293F
2896	PPUDATA	2007	00	2940
2896	PPUDATA	2007	00	2941
2896	PPUDATA	2007	00	2942
2896	PPUDATA	2007	00	2943
2896	PPUDATA	2007	00	2944
2896	PPUDATA	2007	00	2945
2896	PPUDATA	2007	00	2946
2896	PPUDATA	2007	00	2947
2896	PPUDATA	2007	00	2948
2896	PPUDATA	2007	00	2949
2896	PPUDATA	2007	00	294A
2896	PPUDATA	2007	00	294B
2896	PPUDATA	2007	00	294C
2896	PPUDATA	2007	00	294D
2896	PPUDATA	2007	00	294E
2896	PPUDATA	2007	00	294F
2896	PPUDATA	2007	00	2950
2896	PPUDATA	2007	00	2951
2896	PPUDATA	2007	00	2952
2896	PPUDATA	2007	00	2953
2896	PPUDATA	2007	00	2954
2896	PPUDATA	2007	00	2955
2896	PPUDATA	2007	00	2956
2896	PPUDATA	2007	00	2957
2896	PPUDATA	2007	00	2958
2896	PPUDATA	2007	00	2959
2896	PPUDATA	2007	00	295A
2896	PPUDATA	2007	00	295B
2896	PPUDATA	2007	00	295C
2896	PPUDATA	2007	00	295D
2896	PPUDATA	2007	00	295E
2896	PPUDATA	2007	00	295F
2896	PPUDATA	2007	00	2960
2896	PPUDATA	2007	00	2961
2896	PPUDATA	2007	00	2962
2896	PPUDATA	2007	00	2963
2896	PPUDATA	2007	00	2964
2896	PPUDATA	2007	00	2965
2896	PPUDATA	2007	00	2966
2896	PPUDATA	2007	00	2967
2896	PPUDATA	2007	00	2968
2896	PPUDATA	2007	00	2969
2896	PPUDATA	2007	00	296A
2896	PPUDATA	2007	00	296B
2896	PPUDATA	2007	00	296C
2896	PPUDATA	2007	00	296D
2896	PPUDATA	2007	00	296E
2896	PPUDATA	2007	00	296F
2896	PPUDATA	2007	00	2970
2896	PPUDATA	2007	00	2971
2896	PPUDATA	2007	00	2972
2896	PPUDATA	2007	00	2973
2896	PPUDATA	2007	00	2974
2896	PPUDATA	2007	00	2975
2896	PPUDATA	2007	00	2976
2896	PPUDATA	2007	00	2977
2896	PPUDATA	2007	00	2978
2896	PPUDATA	2007	00	2979
2896	PPUDATA	2007	00	297A
2896	PPUDATA	2007	00	297B
2896	PPUDATA	2007	00	297C
2896	PPUDATA	2007	00	297D
2896	PPUDATA	2007	00	297E
2896	PPUDATA	2007	00	297F
2896	PPUDATA	2007	00	2980
2896	PPUDATA	2007	00	2981
2896	PPUDATA	2007	00	2982
2896	PPUDATA	2007	00	2983
2896	PPUDATA	2007	00	2984
2896	PPUDATA	2007	00	2985
2896	PPUDATA	2007	00	2986
2896	PPUDATA	2007	00	2987
2896	PPUDATA	2007	00	2988
2896	PPUDATA	2007	00	2989
2896	PPUDATA	2007	00	298A
2896	PPUDATA	2007	00	298B
2896	PPUDATA	2007	00	298C
2896	PPUDATA	2007	00	298D
2896	PPUDATA	2007	00	298E
2896	PPUDATA	2007	00	298F
2896	PPUDATA	2007	00	2990
2896	PPUDATA	2007	00	2991
2896	PPUDATA	2007	00	2992
2896	PPUDATA	2007	00	2993
2896	PPUDATA	2007	00	2994
2896	PPUDATA	2007	00	2995
2896	PPUDATA	2007	00	2996
2896	PPUDATA	2007	00	2997
2896	PPUDATA	2007	00	2998
2896	PPUDATA	2007	00	2999
2896	PPUDATA	2007	00	299A
2896	PPUDATA	2007	00	299B
2896	PPUDATA	2007	00	299C
2896	PPUDATA	2007	00	299D
2896	PPUDATA	2007	00	299E
2896	PPUDATA	2007	00	299F
2896	PPUDATA	2007	00	29A0
2896	PPUDATA	2007	00	29A1
2896	PPUDATA	2007	00	29A2
2896	PPUDATA	2007	00	29A3
2896	PPUDATA	2007	00	29A4
2896	PPUDATA	2007	00	29A5
2896	PPUDATA	2007	00	29A6
2896	PPUDATA	2007	00	29A7
2896	PPUDATA	2007	00	29A8
2896	PPUDATA	2007	00	29A9
2896	PPUDATA	2007	00	29AA
2896	PPUDATA	2007	00	29AB
2896	PPUDATA	2007	00	29AC
2896	PPUDATA	2007	00	29AD
2896	PPUDATA	2007	00	29AE
2896	PPUDATA	2007	00	29AF
2896	PPUDATA	2007	00	29B0
2896	PPUDATA	2007	00	29B1
2896	PPUDATA	2007	00	29B2
2896	PPUDATA	2007	00	29B3
2896	PPUDATA	2007	00	29B4
2896	PPUDATA	2007	00	29B5
2896	PPUDATA	2007	00	29B6
2896	PPUDATA	2007	00	29B7
2896	PPUDATA	2007	00	29B8
2896	PPUDATA	2007	00	29B9
2896	PPUDATA	2007	00	29BA
2896	PPUDATA	2007	00	29BB
2896	PPUDATA	2007	00	29BC
2896	PPUDATA	2007	00	29BD
2896	PPUDATA	2007	00	29BE
2896	PPUDATA	2007	00	29BF
2896	PPUDATA	2007	00	29C0
2896	PPUDATA	2007	00	29C1
2896	PPUDATA	2007	00	29C2
2896	PPUDATA	2007	00	29C3
2896	PPUDATA	2007	00	29C4
2896	PPUDATA	2007	00	29C5
2896	PPUDATA	2007	00	29C6
2896	PPUDATA	2007	00	29C7
2896	PPUDATA	2007	00	29C8
2896	PPUDATA	2007	00	29C9
2896	PPUDATA	2007	00	29CA
2896	PPUDATA	2007	00	29CB
2896	PPUDATA	2007	00	29CC
2896	PPUDATA	2007	00	29CD
2896	PPUDATA	2007	00	29CE
2896	PPUDATA	2007	00	29CF
2896	PPUDATA	2007	00	29D0
2896	PPUDATA	2007	00	29D1
2896	PPUDATA	2007	00	29D2
2896	PPUDATA	2007	00	29D3
2896	PPUDATA	2007	00	29D4
2896	PPUDATA	2007	00	29D5
2896	PPUDATA	2007	00	29D6
2896	PPUDATA	2007	00	29D7
2896	PPUDATA	2007	00	29D8
2896	PPUDATA	2007	00	29D9
2896	PPUDATA	2007	00	29DA
2896	PPUDATA	2007	00	29DB
2896	PPUDATA	2007	00	29DC
2896	PPUDATA	2007	00	29DD
2896	PPUDATA	2007	00	29DE
2896	PPUDATA	2007	00	29DF
2896	PPUDATA	2007	00	29E0
2896	PPUDATA	2007	00	29E1
2896	PPUDATA	2007	00	29E2
2896	PPUDATA	2007	00	29E3
2896	PPUDATA	2007	00	29E4
2896	PPUDATA	2007	00	29E5
2896	PPUDATA	2007	00	29E6
2896	PPUDATA	2007	00	29E7
2896	PPUDATA	2007	00	29E8
2896	PPUDATA	2007	00	29E9
2896	PPUDATA	2007	00	29EA
2896	PPUDATA	2007	00	29EB
2896	PPUDATA	2007	00	29EC
2896	PPUDATA	2007	00	29ED
2896	PPUDATA	2007	00	29EE
2896	PPUDATA	2007	00	29EF
2896	PPUDATA	2007	00	29F0
2896	PPUDATA	2007	00	29F1
2896	PPUDATA	2007	00	29F2
2896	PPUDATA	2007	00	29F3
2896	PPUDATA	2007	00	29F4
2896	PPUDATA	2007	00	29F5
2896	PPUDATA	2007	00	29F6
2896	PPUDATA	2007	00	29F7
2896	PPUDATA	2007	00	29F8
2896	PPUDATA	2007	00	29F9
2896	PPUDATA	2007	00	29FA
2896	PPUDATA	2007	00	29FB
2896	PPUDATA	2007	00	29FC
2896	PPUDATA	2007	00	29FD
2896	PPUDATA	2007	00	29FE
2896	PPUDATA	2007	00	29FF
2896	PPUDATA	2007	00	2A00
2896	PPUDATA	2007	00	2A01
2896	PPUDATA	2007	00	2A02
2896	PPUDATA	2007	00	2A03
2896	PPUDATA	2007	00	2A04
2896	PPUDATA	2007	00	2A05
2896	PPUDATA	2007	00	2A06
2896	PPUDATA	2007	00	2A07
2896	PPUDATA	2007	00	2A08
2896	PPUDATA	2007	00	2A09
2896	PPUDATA	2007	00	2A0A
2896	PPUDATA	2007	00	2A0B
2896	PPUDATA	2007	00	2A0C
2896	PPUDATA	2007	00	2A0D
2896	PPUDATA	2007	00	2A0E
2896	PPUDATA	2007	00	2A0F
2896	PPUDATA	2007	00	2A10
2896	PPUDATA	2007	00	2A11
2896	PPUDATA	2007	00	2A12
2896	PPUDATA	2007	00	2A13
2896	PPUDATA	2007	00	2A14
2896	PPUDATA	2007	00	2A15
2896	PPUDATA	2007	00	2A16
2896	PPUDATA	2007	00	2A17
2896	PPUDATA	2007	00	2A18
2896	PPUDATA	2007	00	2A19
2896	PPUDATA	2007	00	2A1A
2896	PPUDATA	2007	00	2A1B
2896	PPUDATA	2007	00	2A1C
2896	PPUDATA	2007	00	2A1D
2896	PPUDATA	2007	00	2A1E
2896	PPUDATA	2007	00	2A1F
2896	PPUDATA	2007	00	2A20
2896	PPUDATA	2007	00	2A21
2896	PPUDATA	2007	00	2A22
2896	PPUDATA	2007	00	2A23
2896	PPUDATA	2007	00	2A24
2896	PPUDATA	2007	00	2A25
2896	PPUDATA	2007	00	2A26
2896	PPUDATA	2007	00	2A27
2896	PPUDATA	2007	00	2A28
2896	PPUDATA	2007	00	2A29
2896	PPUDATA	2007	00	2A2A
2896	PPUDATA	2007	00	2A2B
2896	PPUDATA	2007	00	2A2C
2896	PPUDATA	2007	00	2A2D
2896	PPUDATA	2007	00	2A2E
2896	PPUDATA	2007	00	2A2F
2896	PPUDATA	2007	00	2A30
2896	PPUDATA	2007	00	2A31
2896	PPUDATA	2007	00	2A32
2896	PPUDATA	2007	00	2A33
2896	PPUDATA	2007	00	2A34
2896	PPUDATA	2007	00	2A35
2896	PPUDATA	2007	00	2A36
2896	PPUDATA	2007	00	2A37
2896	PPUDATA	2007	00	2A38
2896	PPUDATA	2007	00	2A39
2896	PPUDATA	2007	00	2A3A
2896	PPUDATA	2007	00	2A3B
2896	PPUDATA	2007	00	2A3C
2896	PPUDATA	2007	00	2A3D
2896	PPUDATA	2007	00	2A3E
2896	PPUDATA	2007	00	2A3F
2896	PPUDATA	2007	00	2A40
2896	PPUDATA	2007	00	2A41
2896	PPUDATA	2007	00	2A42
2896	PPUDATA	2007	00	2A43
2896	PPUDATA	2007	00	2A44
2896	PPUDATA	2007	00	2A45
2896	PPUDATA	2007	00	2A46
2896	PPUDATA	2007	00	2A47
2896	PPUDATA	2007	00	2A48
2896	PPUDATA	2007	00	2A49
2896	PPUDATA	2007	00	2A4A
2896	PPUDATA	2007	00	2A4B
2896	PPUDATA	2007	00	2A4C
2896	PPUDATA	2007	00	2A4D
2896	PPUDATA	2007	00	2A4E
2896	PPUDATA	2007	00	2A4F
2896	PPUDATA	2007	00	2A50
2896	PPUDATA	2007	00	2A51
2896	PPUDATA	2007	00	2A52
2896	PPUDATA	2007	00	2A53
2896	PPUDATA	2007	00	2A54
2896	PPUDATA	2007	00	2A55
2896	PPUDATA	2007	00	2A56
2896	PPUDATA	2007	00	2A57
2896	PPUDATA	2007	00	2A58
2896	PPUDATA	2007	00	2A59
2896	PPUDATA	2007	00	2A5A
2896	PPUDATA	2007	00	2A5B
2896	PPUDATA	2007	00	2A5C
2896	PPUDATA	2007	00	2A5D
2896	PPUDATA	2007	00	2A5E
2896	PPUDATA	2007	00	2A5F
2896	PPUDATA	2007	00	2A60
2896	PPUDATA	2007	00	2A61
2896	PPUDATA	2007	00	2A62
2896	PPUDATA	2007	00	2A63
2896	PPUDATA	2007	00	2A64
2896	PPUDATA	2007	00	2A65
2896	PPUDATA	2007	00	2A66
2896	PPUDATA	2007	00	2A67
2896	PPUDATA	2007	00	2A68
2896	PPUDATA	2007	00	2A69
2896	PPUDATA	2007	00	2A6A
2896	PPUDATA	2007	00	2A6B
2896	PPUDATA	2007	00	2A6C
2896	PPUDATA	2007	00	2A6D
2896	PPUDATA	2007	00	2A6E
2896	PPUDATA	2007	00	2A6F
2896	PPUDATA	2007	00	2A70
2896	PPUDATA	2007	00	2A71
2896	PPUDATA	2007	00	2A72
2896	PPUDATA	2007	00	2A73
2896	PPUDATA	2007	00	2A74
2896	PPUDATA	2007	00	2A75
2896	PPUDATA	2007	00	2A76
2896	PPUDATA	2007	00	2A77
2896	PPUDATA	2007	00	2A78
2896	PPUDATA	2007	00	2A79
2896	PPUDATA	2007	00	2A7A
2896	PPUDATA	2007	00	2A7B
2896	PPUDATA	2007	00	2A7C
2896	PPUDATA	2007	00	2A7D
2896	PPUDATA	2007	00	2A7E
2896	PPUDATA	2007	00	2A7F
2896	PPUDATA	2007	00	2A80
2896	PPUDATA	2007	00	2A81
2896	PPUDATA	2007	00	2A82
2896	PPUDATA	2007	00	2A83
2896	PPUDATA	2007	00	2A84
2896	PPUDATA	2007	00	2A85
2896	PPUDATA	2007	00	2A86
2896	PPUDATA	2007	00	2A87
2896	PPUDATA	2007	00	2A88
2896	PPUDATA	2007	00	2A89
2896	PPUDATA	2007	00	2A8A
2896	PPUDATA	2007	00	2A8B
2896	PPUDATA	2007	00	2A8C
2896	PPUDATA	2007	00	2A8D
2896	PPUDATA	2007	00	2A8E
2896	PPUDATA	2007	00	2A8F
2896	PPUDATA	2007	00	2A90
2896	PPUDATA	2007	00	2A91
2896	PPUDATA	2007	00	2A92
2896	PPUDATA	2007	00	2A93
2896	PPUDATA	2007	00	2A94
2896	PPUDATA	2007	00	2A95
2896	PPUDATA	2007	00	2A96
2896	PPUDATA	2007	00	2A97
2896	PPUDATA	2007	00	2A98
2896	PPUDATA	2007	00	2A99
2896	PPUDATA	2007	00	2A9A
2896	PPUDATA	2007	00	2A9B
2896	PPUDATA	2007	00	2A9C
2896	PPUDATA	2007	00	2A9D
2896	PPUDATA	2007	00	2A9E
2896	PPUDATA	2007	00	2A9F
2896	PPUDATA	2007	00	2AA0
2896	PPUDATA	2007	00	2AA1
2896	PPUDATA	2007	00	2AA2
2896	PPUDATA	2007	00	2AA3
2896	PPUDATA	2007	00	2AA4
2896	PPUDATA	2007	00	2AA5
2896	PPUDATA	2007	00	2AA6
2896	PPUDATA	2007	00	2AA7
2896	PPUDATA	2007	00	2AA8
2896	PPUDATA	2007	00	2AA9
2896	PPUDATA	2007	00	2AAA
2896	PPUDATA	2007	00	2AAB
2896	PPUDATA	2007	00	2AAC
2896	PPUDATA	2007	00	2AAD
2896	PPUDATA	2007	00	2AAE
2896	PPUDATA	2007	00	2AAF
2896	PPUDATA	2007	00	2AB0
2896	PPUDATA	2007	00	2AB1
2896	PPUDATA	2007	00	2AB2
2896	PPUDATA	2007	00	2AB3
2896	PPUDATA	2007	00	2AB4
2896	PPUDATA	2007	00	2AB5
2896	PPUDATA	2007	00	2AB6
2896	PPUDATA	2007	00	2AB7
2896	PPUDATA	2007	00	2AB8
2896	PPUDATA	2007	00	2AB9
2896	PPUDATA	2007	00	2ABA
2896	PPUDATA	2007	00	2ABB
2896	PPUDATA	2007	00	2ABC
2896	PPUDATA	2007	00	2ABD
2896	PPUDATA	2007	00	2ABE
2896	PPUDATA	2007	00	2ABF
2896	PPUDATA	2007	00	2AC0
2896	PPUDATA	2007	00	2AC1
2896	PPUDATA	2007	00	2AC2
2896	PPUDATA	2007	00	2AC3
2896	PPUDATA	2007	00	2AC4
2896	PPUDATA	2007	00	2AC5
2896	PPUDATA	2007	00	2AC6
2896	PPUDATA	2007	00	2AC7
2896	PPUDATA	2007	00	2AC8
2896	PPUDATA	2007	00	2AC9
2896	PPUDATA	2007	00	2ACA
2896	PPUDATA	2007	00	2ACB
2896	PPUDATA	2007	00	2ACC
2896	PPUDATA	2007	00	2ACD
2896	PPUDATA	2007	00	2ACE
2896	PPUDATA	2007	00	2ACF
2896	PPUDATA	2007	00	2AD0
2896	PPUDATA	2007	00	2AD1
2896	PPUDATA	2007	00	2AD2
2896	PPUDATA	2007	00	2AD3
2896	PPUDATA	2007	00	2AD4
2896	PPUDATA	2007	00	2AD5
2896	PPUDATA	2007	00	2AD6
2896	PPUDATA	2007	00	2AD7
2896	PPUDATA	2007	00	2AD8
2896	PPUDATA	2007	00	2AD9
2896	PPUDATA	2007	00	2ADA
2896	PPUDATA	2007	00	2ADB
2896	PPUDATA	2007	00	2ADC
2896	PPUDATA	2007	00	2ADD
2896	PPUDATA	2007	00	2ADE
2896	PPUDATA	2007	00	2ADF
2896	PPUDATA	2007	00	2AE0
2896	PPUDATA	2007	00	2AE1
2896	PPUDATA	2007	00	2AE2
2896	PPUDATA	2007	00	2AE3
2896	PPUDATA	2007	00	2AE4
2896	PPUDATA	2007	00	2AE5
2896	PPUDATA	2007	00	2AE6
2896	PPUDATA	2007	00	2AE7
2896	PPUDATA	2007	00	2AE8
2896	PPUDATA	2007	00	2AE9
2896	PPUDATA	2007	00	2AEA
2896	PPUDATA	2007	00	2AEB
2896	PPUDATA	2007	00	2AEC
2896	PPUDATA	2007	00	2AED
2896	PPUDATA	2007	00	2AEE
2896	PPUDATA	2007	00	2AEF
2896	PPUDATA	2007	00	2AF0
2896	PPUDATA	2007	00	2AF1
2896	PPUDATA	2007	00	2AF2
2896	PPUDATA	2007	00	2AF3
2896	PPUDATA	2007	00	2AF4
2896	PPUDATA	2007	00	2AF5
2896	PPUDATA	2007	00	2AF6
2896	PPUDATA	2007	00	2AF7
2896	PPUDATA	2007	00	2AF8
2896	PPUDATA	2007	00	2AF9
2896	PPUDATA	2007	00	2AFA
2896	PPUDATA	2007	00	2AFB
2896	PPUDATA	2007	00	2AFC
2896	PPUDATA	2007	00	2AFD
2896	PPUDATA	2007	00	2AFE
2896	PPUDATA	2007	00	2AFF
2896	PPUDATA	2007	00	2B00
