frame	vram_addr	byte	phase	nt	tile_row	tile_col
818	$222B	00	2	0	17	11
818	$222C	00	2	0	17	12
818	$222D	00	2	0	17	13
818	$222E	00	2	0	17	14
818	$222F	00	2	0	17	15
818	$2230	00	2	0	17	16
818	$2231	00	2	0	17	17
818	$2232	00	2	0	17	18
818	$2233	00	2	0	17	19
818	$2234	00	2	0	17	20
818	$2235	00	2	0	17	21
818	$2236	00	2	0	17	22
818	$2237	00	2	0	17	23
818	$2238	00	2	0	17	24
818	$2239	00	2	0	17	25
818	$223A	00	2	0	17	26
818	$223B	00	2	0	17	27
818	$223C	00	2	0	17	28
818	$223D	00	2	0	17	29
818	$223E	00	2	0	17	30
818	$223F	00	2	0	17	31
818	$2240	00	2	0	18	0
818	$2241	00	2	0	18	1
818	$2242	00	2	0	18	2
818	$2243	00	2	0	18	3
818	$2244	00	2	0	18	4
818	$2245	00	2	0	18	5
818	$2246	00	2	0	18	6
818	$2247	00	2	0	18	7
818	$2248	00	2	0	18	8
818	$2249	00	2	0	18	9
818	$224A	00	2	0	18	10
818	$224B	00	2	0	18	11
818	$224C	00	2	0	18	12
818	$224D	00	2	0	18	13
818	$224E	00	2	0	18	14
818	$224F	00	2	0	18	15
818	$2250	00	2	0	18	16
818	$2251	00	2	0	18	17
818	$2252	00	2	0	18	18
818	$2253	00	2	0	18	19
818	$2254	00	2	0	18	20
818	$2255	00	2	0	18	21
818	$2256	00	2	0	18	22
818	$2257	00	2	0	18	23
818	$2258	00	2	0	18	24
818	$2259	00	2	0	18	25
818	$225A	00	2	0	18	26
818	$225B	00	2	0	18	27
818	$225C	00	2	0	18	28
818	$225D	00	2	0	18	29
818	$225E	00	2	0	18	30
818	$225F	00	2	0	18	31
818	$2260	00	2	0	19	0
818	$2261	00	2	0	19	1
818	$2262	00	2	0	19	2
818	$2263	00	2	0	19	3
818	$2264	00	2	0	19	4
818	$2265	00	2	0	19	5
818	$2266	00	2	0	19	6
818	$2267	00	2	0	19	7
818	$2268	00	2	0	19	8
818	$2269	00	2	0	19	9
818	$226A	00	2	0	19	10
818	$226B	00	2	0	19	11
818	$226C	00	2	0	19	12
818	$226D	00	2	0	19	13
818	$226E	00	2	0	19	14
818	$226F	00	2	0	19	15
818	$2270	00	2	0	19	16
818	$2271	00	2	0	19	17
818	$2272	00	2	0	19	18
818	$2273	00	2	0	19	19
818	$2274	00	2	0	19	20
818	$2275	00	2	0	19	21
818	$2276	00	2	0	19	22
818	$2277	00	2	0	19	23
818	$2278	00	2	0	19	24
818	$2279	00	2	0	19	25
818	$227A	00	2	0	19	26
818	$227B	00	2	0	19	27
818	$227C	00	2	0	19	28
818	$227D	00	2	0	19	29
818	$227E	00	2	0	19	30
818	$227F	00	2	0	19	31
818	$2280	00	2	0	20	0
818	$2281	00	2	0	20	1
818	$2282	00	2	0	20	2
818	$2283	00	2	0	20	3
818	$2284	00	2	0	20	4
818	$2285	00	2	0	20	5
818	$2286	00	2	0	20	6
818	$2287	00	2	0	20	7
818	$2288	00	2	0	20	8
818	$2289	00	2	0	20	9
818	$228A	00	2	0	20	10
818	$228B	00	2	0	20	11
818	$228C	00	2	0	20	12
818	$228D	00	2	0	20	13
818	$228E	00	2	0	20	14
818	$228F	00	2	0	20	15
818	$2290	00	2	0	20	16
818	$2291	00	2	0	20	17
818	$2292	00	2	0	20	18
818	$2293	00	2	0	20	19
818	$2294	00	2	0	20	20
818	$2295	00	2	0	20	21
818	$2296	00	2	0	20	22
818	$2297	00	2	0	20	23
818	$2298	00	2	0	20	24
818	$2299	00	2	0	20	25
818	$229A	00	2	0	20	26
818	$229B	00	2	0	20	27
818	$229C	00	2	0	20	28
818	$229D	00	2	0	20	29
818	$229E	00	2	0	20	30
818	$229F	00	2	0	20	31
818	$22A0	00	2	0	21	0
818	$22A1	00	2	0	21	1
818	$22A2	00	2	0	21	2
818	$22A3	00	2	0	21	3
818	$22A4	00	2	0	21	4
818	$22A5	00	2	0	21	5
818	$22A6	00	2	0	21	6
818	$22A7	00	2	0	21	7
818	$22A8	00	2	0	21	8
818	$22A9	00	2	0	21	9
818	$22AA	00	2	0	21	10
818	$22AB	00	2	0	21	11
818	$22AC	00	2	0	21	12
818	$22AD	00	2	0	21	13
818	$22AE	00	2	0	21	14
818	$22AF	00	2	0	21	15
818	$22B0	00	2	0	21	16
818	$22B1	00	2	0	21	17
818	$22B2	00	2	0	21	18
818	$22B3	00	2	0	21	19
818	$22B4	00	2	0	21	20
818	$22B5	00	2	0	21	21
818	$22B6	00	2	0	21	22
818	$22B7	00	2	0	21	23
818	$22B8	00	2	0	21	24
818	$22B9	00	2	0	21	25
818	$22BA	00	2	0	21	26
818	$22BB	00	2	0	21	27
818	$22BC	00	2	0	21	28
818	$22BD	00	2	0	21	29
818	$22BE	00	2	0	21	30
818	$22BF	00	2	0	21	31
818	$22C0	00	2	0	22	0
818	$22C1	00	2	0	22	1
818	$22C2	00	2	0	22	2
818	$22C3	00	2	0	22	3
818	$22C4	00	2	0	22	4
818	$22C5	00	2	0	22	5
818	$22C6	00	2	0	22	6
818	$22C7	00	2	0	22	7
818	$22C8	00	2	0	22	8
818	$22C9	00	2	0	22	9
818	$22CA	00	2	0	22	10
818	$22CB	00	2	0	22	11
818	$22CC	00	2	0	22	12
818	$22CD	00	2	0	22	13
818	$22CE	00	2	0	22	14
818	$22CF	00	2	0	22	15
818	$22D0	00	2	0	22	16
818	$22D1	00	2	0	22	17
818	$22D2	00	2	0	22	18
818	$22D3	00	2	0	22	19
818	$22D4	00	2	0	22	20
818	$22D5	00	2	0	22	21
818	$22D6	00	2	0	22	22
818	$22D7	00	2	0	22	23
818	$22D8	00	2	0	22	24
818	$22D9	00	2	0	22	25
818	$22DA	00	2	0	22	26
818	$22DB	00	2	0	22	27
818	$22DC	00	2	0	22	28
818	$22DD	00	2	0	22	29
818	$22DE	00	2	0	22	30
818	$22DF	00	2	0	22	31
818	$22E0	00	2	0	23	0
818	$22E1	00	2	0	23	1
818	$22E2	00	2	0	23	2
818	$22E3	00	2	0	23	3
818	$22E4	00	2	0	23	4
818	$22E5	00	2	0	23	5
818	$22E6	00	2	0	23	6
818	$22E7	00	2	0	23	7
818	$22E8	00	2	0	23	8
818	$22E9	00	2	0	23	9
818	$22EA	00	2	0	23	10
818	$22EB	00	2	0	23	11
818	$22EC	00	2	0	23	12
818	$22ED	00	2	0	23	13
818	$22EE	00	2	0	23	14
818	$22EF	00	2	0	23	15
818	$22F0	00	2	0	23	16
818	$22F1	00	2	0	23	17
818	$22F2	00	2	0	23	18
818	$22F3	00	2	0	23	19
818	$22F4	00	2	0	23	20
818	$22F5	00	2	0	23	21
818	$22F6	00	2	0	23	22
818	$22F7	00	2	0	23	23
818	$22F8	00	2	0	23	24
818	$22F9	00	2	0	23	25
818	$22FA	00	2	0	23	26
818	$22FB	00	2	0	23	27
818	$22FC	00	2	0	23	28
818	$22FD	00	2	0	23	29
818	$22FE	00	2	0	23	30
818	$22FF	00	2	0	23	31
818	$2300	00	2	0	24	0
818	$2301	00	2	0	24	1
818	$2302	00	2	0	24	2
818	$2303	00	2	0	24	3
818	$2304	00	2	0	24	4
818	$2305	00	2	0	24	5
818	$2306	00	2	0	24	6
818	$2307	00	2	0	24	7
818	$2308	00	2	0	24	8
818	$2309	00	2	0	24	9
818	$230A	00	2	0	24	10
818	$230B	00	2	0	24	11
818	$230C	00	2	0	24	12
818	$230D	00	2	0	24	13
818	$230E	00	2	0	24	14
818	$230F	00	2	0	24	15
818	$2310	00	2	0	24	16
818	$2311	00	2	0	24	17
818	$2312	00	2	0	24	18
818	$2313	00	2	0	24	19
818	$2314	00	2	0	24	20
818	$2315	00	2	0	24	21
818	$2316	00	2	0	24	22
818	$2317	00	2	0	24	23
818	$2318	00	2	0	24	24
818	$2319	00	2	0	24	25
818	$231A	00	2	0	24	26
818	$231B	00	2	0	24	27
818	$231C	00	2	0	24	28
818	$231D	00	2	0	24	29
818	$231E	00	2	0	24	30
818	$231F	00	2	0	24	31
818	$2320	00	2	0	25	0
818	$2321	00	2	0	25	1
818	$2322	00	2	0	25	2
818	$2323	00	2	0	25	3
818	$2324	00	2	0	25	4
818	$2325	00	2	0	25	5
818	$2326	00	2	0	25	6
818	$2327	00	2	0	25	7
818	$2328	00	2	0	25	8
818	$2329	00	2	0	25	9
818	$232A	00	2	0	25	10
818	$232B	00	2	0	25	11
818	$232C	00	2	0	25	12
818	$232D	00	2	0	25	13
818	$232E	00	2	0	25	14
818	$232F	00	2	0	25	15
818	$2330	00	2	0	25	16
818	$2331	00	2	0	25	17
818	$2332	00	2	0	25	18
818	$2333	00	2	0	25	19
818	$2334	00	2	0	25	20
818	$2335	00	2	0	25	21
818	$2336	00	2	0	25	22
818	$2337	00	2	0	25	23
818	$2338	00	2	0	25	24
818	$2339	00	2	0	25	25
818	$233A	00	2	0	25	26
818	$233B	00	2	0	25	27
818	$233C	00	2	0	25	28
818	$233D	00	2	0	25	29
818	$233E	00	2	0	25	30
818	$233F	00	2	0	25	31
818	$2340	00	2	0	26	0
818	$2341	00	2	0	26	1
818	$2342	00	2	0	26	2
818	$2343	00	2	0	26	3
818	$2344	00	2	0	26	4
818	$2345	00	2	0	26	5
818	$2346	00	2	0	26	6
818	$2347	00	2	0	26	7
818	$2348	00	2	0	26	8
818	$2349	00	2	0	26	9
818	$234A	00	2	0	26	10
818	$234B	00	2	0	26	11
818	$234C	00	2	0	26	12
818	$234D	00	2	0	26	13
818	$234E	00	2	0	26	14
818	$234F	00	2	0	26	15
818	$2350	00	2	0	26	16
818	$2351	00	2	0	26	17
818	$2352	00	2	0	26	18
818	$2353	00	2	0	26	19
818	$2354	00	2	0	26	20
818	$2355	00	2	0	26	21
818	$2356	00	2	0	26	22
818	$2357	00	2	0	26	23
818	$2358	00	2	0	26	24
818	$2359	00	2	0	26	25
818	$235A	00	2	0	26	26
818	$235B	00	2	0	26	27
818	$235C	00	2	0	26	28
818	$235D	00	2	0	26	29
818	$235E	00	2	0	26	30
818	$235F	00	2	0	26	31
818	$2360	00	2	0	27	0
818	$2361	00	2	0	27	1
818	$2362	00	2	0	27	2
818	$2363	00	2	0	27	3
818	$2364	00	2	0	27	4
818	$2365	00	2	0	27	5
818	$2366	00	2	0	27	6
818	$2367	00	2	0	27	7
818	$2368	00	2	0	27	8
818	$2369	00	2	0	27	9
818	$236A	00	2	0	27	10
818	$236B	00	2	0	27	11
818	$236C	00	2	0	27	12
818	$236D	00	2	0	27	13
818	$236E	00	2	0	27	14
818	$236F	00	2	0	27	15
818	$2370	00	2	0	27	16
818	$2371	00	2	0	27	17
818	$2372	00	2	0	27	18
818	$2373	00	2	0	27	19
818	$2374	00	2	0	27	20
818	$2375	00	2	0	27	21
818	$2376	00	2	0	27	22
818	$2377	00	2	0	27	23
818	$2378	00	2	0	27	24
818	$2379	00	2	0	27	25
818	$237A	00	2	0	27	26
818	$237B	00	2	0	27	27
818	$237C	00	2	0	27	28
818	$237D	00	2	0	27	29
818	$237E	00	2	0	27	30
818	$237F	00	2	0	27	31
818	$2380	00	2	0	28	0
818	$2381	00	2	0	28	1
818	$2382	00	2	0	28	2
818	$2383	00	2	0	28	3
818	$2384	00	2	0	28	4
818	$2385	00	2	0	28	5
818	$2386	00	2	0	28	6
818	$2387	00	2	0	28	7
818	$2388	00	2	0	28	8
818	$2389	00	2	0	28	9
818	$238A	00	2	0	28	10
818	$238B	00	2	0	28	11
818	$238C	00	2	0	28	12
818	$238D	00	2	0	28	13
818	$238E	00	2	0	28	14
818	$238F	00	2	0	28	15
818	$2390	00	2	0	28	16
818	$2391	00	2	0	28	17
818	$2392	00	2	0	28	18
818	$2393	00	2	0	28	19
818	$2394	00	2	0	28	20
818	$2395	00	2	0	28	21
818	$2396	00	2	0	28	22
818	$2397	00	2	0	28	23
818	$2398	00	2	0	28	24
818	$2399	00	2	0	28	25
818	$239A	00	2	0	28	26
818	$239B	00	2	0	28	27
818	$239C	00	2	0	28	28
818	$239D	00	2	0	28	29
818	$239E	00	2	0	28	30
818	$239F	00	2	0	28	31
818	$23A0	00	2	0	29	0
818	$23A1	00	2	0	29	1
818	$23A2	00	2	0	29	2
818	$23A3	00	2	0	29	3
818	$23A4	00	2	0	29	4
818	$23A5	00	2	0	29	5
818	$23A6	00	2	0	29	6
818	$23A7	00	2	0	29	7
818	$23A8	00	2	0	29	8
818	$23A9	00	2	0	29	9
818	$23AA	00	2	0	29	10
818	$23AB	00	2	0	29	11
818	$23AC	00	2	0	29	12
818	$23AD	00	2	0	29	13
818	$23AE	00	2	0	29	14
818	$23AF	00	2	0	29	15
818	$23B0	00	2	0	29	16
818	$23B1	00	2	0	29	17
818	$23B2	00	2	0	29	18
818	$23B3	00	2	0	29	19
818	$23B4	00	2	0	29	20
818	$23B5	00	2	0	29	21
818	$23B6	00	2	0	29	22
818	$23B7	00	2	0	29	23
818	$23B8	00	2	0	29	24
818	$23B9	00	2	0	29	25
818	$23BA	00	2	0	29	26
818	$23BB	00	2	0	29	27
818	$23BC	00	2	0	29	28
818	$23BD	00	2	0	29	29
818	$23BE	00	2	0	29	30
818	$23BF	00	2	0	29	31
818	$23C0	00	2	0	30	0
818	$23C1	00	2	0	30	1
818	$23C2	00	2	0	30	2
818	$23C3	00	2	0	30	3
818	$23C4	00	2	0	30	4
818	$23C5	00	2	0	30	5
818	$23C6	00	2	0	30	6
818	$23C7	00	2	0	30	7
818	$23C8	00	2	0	30	8
818	$23C9	00	2	0	30	9
819	$23CA	00	2	0	30	10
819	$23CB	00	2	0	30	11
819	$23CC	00	2	0	30	12
819	$23CD	00	2	0	30	13
819	$23CE	00	2	0	30	14
819	$23CF	00	2	0	30	15
819	$23D0	00	2	0	30	16
819	$23D1	00	2	0	30	17
819	$23D2	00	2	0	30	18
819	$23D3	00	2	0	30	19
819	$23D4	00	2	0	30	20
819	$23D5	00	2	0	30	21
819	$23D6	00	2	0	30	22
819	$23D7	00	2	0	30	23
819	$23D8	00	2	0	30	24
819	$23D9	00	2	0	30	25
819	$23DA	00	2	0	30	26
819	$23DB	00	2	0	30	27
819	$23DC	00	2	0	30	28
819	$23DD	00	2	0	30	29
819	$23DE	00	2	0	30	30
819	$23DF	00	2	0	30	31
819	$23E0	00	2	0	31	0
819	$23E1	00	2	0	31	1
819	$23E2	00	2	0	31	2
819	$23E3	00	2	0	31	3
819	$23E4	00	2	0	31	4
819	$23E5	00	2	0	31	5
819	$23E6	00	2	0	31	6
819	$23E7	00	2	0	31	7
819	$23E8	00	2	0	31	8
819	$23E9	00	2	0	31	9
819	$23EA	00	2	0	31	10
819	$23EB	00	2	0	31	11
819	$23EC	00	2	0	31	12
819	$23ED	00	2	0	31	13
819	$23EE	00	2	0	31	14
819	$23EF	00	2	0	31	15
819	$23F0	00	2	0	31	16
819	$23F1	00	2	0	31	17
819	$23F2	00	2	0	31	18
819	$23F3	00	2	0	31	19
819	$23F4	00	2	0	31	20
819	$23F5	00	2	0	31	21
819	$23F6	00	2	0	31	22
819	$23F7	00	2	0	31	23
819	$23F8	00	2	0	31	24
819	$23F9	00	2	0	31	25
819	$23FA	00	2	0	31	26
819	$23FB	00	2	0	31	27
819	$23FC	00	2	0	31	28
819	$23FD	00	2	0	31	29
819	$23FE	00	2	0	31	30
819	$23FF	00	2	0	31	31
819	$23C0	00	2	0	30	0
819	$23C1	00	2	0	30	1
819	$23C2	00	2	0	30	2
819	$23C3	00	2	0	30	3
819	$23C4	00	2	0	30	4
819	$23C5	00	2	0	30	5
819	$23C6	00	2	0	30	6
819	$23C7	00	2	0	30	7
819	$23C8	00	2	0	30	8
819	$23C9	00	2	0	30	9
819	$23CA	00	2	0	30	10
819	$23CB	00	2	0	30	11
819	$23CC	00	2	0	30	12
819	$23CD	00	2	0	30	13
819	$23CE	00	2	0	30	14
819	$23CF	00	2	0	30	15
819	$23D0	00	2	0	30	16
819	$23D1	00	2	0	30	17
819	$23D2	00	2	0	30	18
819	$23D3	00	2	0	30	19
819	$23D4	00	2	0	30	20
819	$23D5	00	2	0	30	21
819	$23D6	00	2	0	30	22
819	$23D7	00	2	0	30	23
819	$23D8	00	2	0	30	24
819	$23D9	00	2	0	30	25
819	$23DA	00	2	0	30	26
819	$23DB	00	2	0	30	27
819	$23DC	00	2	0	30	28
819	$23DD	00	2	0	30	29
819	$23DE	00	2	0	30	30
819	$23DF	00	2	0	30	31
819	$23E0	00	2	0	31	0
819	$23E1	00	2	0	31	1
819	$23E2	00	2	0	31	2
819	$23E3	00	2	0	31	3
819	$23E4	00	2	0	31	4
819	$23E5	00	2	0	31	5
819	$23E6	00	2	0	31	6
819	$23E7	00	2	0	31	7
819	$23E8	00	2	0	31	8
819	$23E9	00	2	0	31	9
819	$23EA	00	2	0	31	10
819	$23EB	00	2	0	31	11
819	$23EC	00	2	0	31	12
819	$23ED	00	2	0	31	13
819	$23EE	00	2	0	31	14
819	$23EF	00	2	0	31	15
819	$23F0	00	2	0	31	16
819	$23F1	00	2	0	31	17
819	$23F2	00	2	0	31	18
819	$23F3	00	2	0	31	19
819	$23F4	00	2	0	31	20
819	$23F5	00	2	0	31	21
819	$23F6	00	2	0	31	22
819	$23F7	00	2	0	31	23
819	$23F8	00	2	0	31	24
819	$23F9	00	2	0	31	25
819	$23FA	00	2	0	31	26
819	$23FB	00	2	0	31	27
819	$23FC	00	2	0	31	28
819	$23FD	00	2	0	31	29
819	$23FE	00	2	0	31	30
819	$23FF	00	2	0	31	31
819	$2400	00	2	1	0	0
819	$2401	00	2	1	0	1
819	$2402	00	2	1	0	2
819	$2403	00	2	1	0	3
819	$2404	00	2	1	0	4
819	$2405	00	2	1	0	5
819	$2406	00	2	1	0	6
819	$2407	00	2	1	0	7
819	$2408	00	2	1	0	8
819	$2409	00	2	1	0	9
819	$240A	00	2	1	0	10
819	$240B	00	2	1	0	11
819	$240C	00	2	1	0	12
819	$240D	00	2	1	0	13
819	$240E	00	2	1	0	14
819	$240F	00	2	1	0	15
819	$2410	00	2	1	0	16
819	$2411	00	2	1	0	17
819	$2412	00	2	1	0	18
819	$2413	00	2	1	0	19
819	$2414	00	2	1	0	20
819	$2415	00	2	1	0	21
819	$2416	00	2	1	0	22
819	$2417	00	2	1	0	23
819	$2418	00	2	1	0	24
819	$2419	00	2	1	0	25
819	$241A	00	2	1	0	26
819	$241B	00	2	1	0	27
819	$241C	00	2	1	0	28
819	$241D	00	2	1	0	29
819	$241E	00	2	1	0	30
819	$241F	00	2	1	0	31
819	$2420	00	2	1	1	0
819	$2421	00	2	1	1	1
819	$2422	00	2	1	1	2
819	$2423	00	2	1	1	3
819	$2424	00	2	1	1	4
819	$2425	00	2	1	1	5
819	$2426	00	2	1	1	6
819	$2427	00	2	1	1	7
819	$2428	00	2	1	1	8
819	$2429	00	2	1	1	9
819	$242A	00	2	1	1	10
819	$242B	00	2	1	1	11
819	$242C	00	2	1	1	12
819	$242D	00	2	1	1	13
819	$242E	00	2	1	1	14
819	$242F	00	2	1	1	15
819	$2430	00	2	1	1	16
819	$2431	00	2	1	1	17
819	$2432	00	2	1	1	18
819	$2433	00	2	1	1	19
819	$2434	00	2	1	1	20
819	$2435	00	2	1	1	21
819	$2436	00	2	1	1	22
819	$2437	00	2	1	1	23
819	$2438	00	2	1	1	24
819	$2439	00	2	1	1	25
819	$243A	00	2	1	1	26
819	$243B	00	2	1	1	27
819	$243C	00	2	1	1	28
819	$243D	00	2	1	1	29
819	$243E	00	2	1	1	30
819	$243F	00	2	1	1	31
819	$2440	00	2	1	2	0
819	$2441	00	2	1	2	1
819	$2442	00	2	1	2	2
819	$2443	00	2	1	2	3
819	$2444	00	2	1	2	4
819	$2445	00	2	1	2	5
819	$2446	00	2	1	2	6
819	$2447	00	2	1	2	7
819	$2448	00	2	1	2	8
819	$2449	00	2	1	2	9
819	$244A	00	2	1	2	10
819	$244B	00	2	1	2	11
819	$244C	00	2	1	2	12
819	$244D	00	2	1	2	13
819	$244E	00	2	1	2	14
819	$244F	00	2	1	2	15
819	$2450	00	2	1	2	16
819	$2451	00	2	1	2	17
819	$2452	00	2	1	2	18
819	$2453	00	2	1	2	19
819	$2454	00	2	1	2	20
819	$2455	00	2	1	2	21
819	$2456	00	2	1	2	22
819	$2457	00	2	1	2	23
819	$2458	00	2	1	2	24
819	$2459	00	2	1	2	25
819	$245A	00	2	1	2	26
819	$245B	00	2	1	2	27
819	$245C	00	2	1	2	28
819	$245D	00	2	1	2	29
819	$245E	00	2	1	2	30
819	$245F	00	2	1	2	31
819	$2460	00	2	1	3	0
819	$2461	00	2	1	3	1
819	$2462	00	2	1	3	2
819	$2463	00	2	1	3	3
819	$2464	00	2	1	3	4
819	$2465	00	2	1	3	5
819	$2466	00	2	1	3	6
819	$2467	00	2	1	3	7
819	$2468	00	2	1	3	8
819	$2469	00	2	1	3	9
819	$246A	00	2	1	3	10
819	$246B	00	2	1	3	11
819	$246C	00	2	1	3	12
819	$246D	00	2	1	3	13
819	$246E	00	2	1	3	14
819	$246F	00	2	1	3	15
819	$2470	00	2	1	3	16
819	$2471	00	2	1	3	17
819	$2472	00	2	1	3	18
819	$2473	00	2	1	3	19
819	$2474	00	2	1	3	20
819	$2475	00	2	1	3	21
819	$2476	00	2	1	3	22
819	$2477	00	2	1	3	23
819	$2478	00	2	1	3	24
819	$2479	00	2	1	3	25
819	$247A	00	2	1	3	26
819	$247B	00	2	1	3	27
819	$247C	00	2	1	3	28
819	$247D	00	2	1	3	29
819	$247E	00	2	1	3	30
819	$247F	00	2	1	3	31
819	$2480	00	2	1	4	0
819	$2481	00	2	1	4	1
819	$2482	00	2	1	4	2
819	$2483	00	2	1	4	3
819	$2484	00	2	1	4	4
819	$2485	00	2	1	4	5
819	$2486	00	2	1	4	6
819	$2487	00	2	1	4	7
819	$2488	00	2	1	4	8
819	$2489	00	2	1	4	9
819	$248A	00	2	1	4	10
819	$248B	00	2	1	4	11
819	$248C	00	2	1	4	12
819	$248D	00	2	1	4	13
819	$248E	00	2	1	4	14
819	$248F	00	2	1	4	15
819	$2490	00	2	1	4	16
819	$2491	00	2	1	4	17
819	$2492	00	2	1	4	18
819	$2493	00	2	1	4	19
819	$2494	00	2	1	4	20
819	$2495	00	2	1	4	21
819	$2496	00	2	1	4	22
819	$2497	00	2	1	4	23
819	$2498	00	2	1	4	24
819	$2499	00	2	1	4	25
819	$249A	00	2	1	4	26
819	$249B	00	2	1	4	27
819	$249C	00	2	1	4	28
819	$249D	00	2	1	4	29
819	$249E	00	2	1	4	30
819	$249F	00	2	1	4	31
819	$24A0	00	2	1	5	0
819	$24A1	00	2	1	5	1
819	$24A2	00	2	1	5	2
819	$24A3	00	2	1	5	3
819	$24A4	00	2	1	5	4
819	$24A5	00	2	1	5	5
819	$24A6	00	2	1	5	6
819	$24A7	00	2	1	5	7
819	$24A8	00	2	1	5	8
819	$24A9	00	2	1	5	9
819	$24AA	00	2	1	5	10
819	$24AB	00	2	1	5	11
819	$24AC	00	2	1	5	12
819	$24AD	00	2	1	5	13
819	$24AE	00	2	1	5	14
819	$24AF	00	2	1	5	15
819	$24B0	00	2	1	5	16
819	$24B1	00	2	1	5	17
819	$24B2	00	2	1	5	18
819	$24B3	00	2	1	5	19
819	$24B4	00	2	1	5	20
819	$24B5	00	2	1	5	21
819	$24B6	00	2	1	5	22
819	$24B7	00	2	1	5	23
819	$24B8	00	2	1	5	24
819	$24B9	00	2	1	5	25
819	$24BA	00	2	1	5	26
819	$24BB	00	2	1	5	27
819	$24BC	00	2	1	5	28
819	$24BD	00	2	1	5	29
819	$24BE	00	2	1	5	30
819	$24BF	00	2	1	5	31
819	$24C0	00	2	1	6	0
819	$24C1	00	2	1	6	1
819	$24C2	00	2	1	6	2
819	$24C3	00	2	1	6	3
819	$24C4	00	2	1	6	4
819	$24C5	00	2	1	6	5
819	$24C6	00	2	1	6	6
819	$24C7	00	2	1	6	7
819	$24C8	00	2	1	6	8
819	$24C9	00	2	1	6	9
819	$24CA	00	2	1	6	10
819	$24CB	00	2	1	6	11
819	$24CC	00	2	1	6	12
819	$24CD	00	2	1	6	13
819	$24CE	00	2	1	6	14
819	$24CF	00	2	1	6	15
819	$24D0	00	2	1	6	16
819	$24D1	00	2	1	6	17
819	$24D2	00	2	1	6	18
819	$24D3	00	2	1	6	19
819	$24D4	00	2	1	6	20
819	$24D5	00	2	1	6	21
819	$24D6	00	2	1	6	22
819	$24D7	00	2	1	6	23
819	$24D8	00	2	1	6	24
819	$24D9	00	2	1	6	25
819	$24DA	00	2	1	6	26
819	$24DB	00	2	1	6	27
819	$24DC	00	2	1	6	28
819	$24DD	00	2	1	6	29
819	$24DE	00	2	1	6	30
819	$24DF	00	2	1	6	31
819	$24E0	00	2	1	7	0
819	$24E1	00	2	1	7	1
819	$24E2	00	2	1	7	2
819	$24E3	00	2	1	7	3
819	$24E4	00	2	1	7	4
819	$24E5	00	2	1	7	5
819	$24E6	00	2	1	7	6
819	$24E7	00	2	1	7	7
819	$24E8	00	2	1	7	8
819	$24E9	00	2	1	7	9
819	$24EA	00	2	1	7	10
819	$24EB	00	2	1	7	11
819	$24EC	00	2	1	7	12
819	$24ED	00	2	1	7	13
819	$24EE	00	2	1	7	14
819	$24EF	00	2	1	7	15
819	$24F0	00	2	1	7	16
819	$24F1	00	2	1	7	17
819	$24F2	00	2	1	7	18
819	$24F3	00	2	1	7	19
819	$24F4	00	2	1	7	20
819	$24F5	00	2	1	7	21
819	$24F6	00	2	1	7	22
819	$24F7	00	2	1	7	23
819	$24F8	00	2	1	7	24
819	$24F9	00	2	1	7	25
819	$24FA	00	2	1	7	26
819	$24FB	00	2	1	7	27
819	$24FC	00	2	1	7	28
819	$24FD	00	2	1	7	29
819	$24FE	00	2	1	7	30
819	$24FF	00	2	1	7	31
819	$2500	00	2	1	8	0
819	$2501	00	2	1	8	1
819	$2502	00	2	1	8	2
819	$2503	00	2	1	8	3
819	$2504	00	2	1	8	4
819	$2505	00	2	1	8	5
819	$2506	00	2	1	8	6
819	$2507	00	2	1	8	7
819	$2508	00	2	1	8	8
819	$2509	00	2	1	8	9
819	$250A	00	2	1	8	10
819	$250B	00	2	1	8	11
819	$250C	00	2	1	8	12
819	$250D	00	2	1	8	13
819	$250E	00	2	1	8	14
819	$250F	00	2	1	8	15
819	$2510	00	2	1	8	16
819	$2511	00	2	1	8	17
819	$2512	00	2	1	8	18
819	$2513	00	2	1	8	19
819	$2514	00	2	1	8	20
819	$2515	00	2	1	8	21
819	$2516	00	2	1	8	22
819	$2517	00	2	1	8	23
819	$2518	00	2	1	8	24
819	$2519	00	2	1	8	25
819	$251A	00	2	1	8	26
819	$251B	00	2	1	8	27
819	$251C	00	2	1	8	28
819	$251D	00	2	1	8	29
819	$251E	00	2	1	8	30
819	$251F	00	2	1	8	31
819	$2520	00	2	1	9	0
819	$2521	00	2	1	9	1
819	$2522	00	2	1	9	2
819	$2523	00	2	1	9	3
819	$2524	00	2	1	9	4
819	$2525	00	2	1	9	5
819	$2526	00	2	1	9	6
819	$2527	00	2	1	9	7
819	$2528	00	2	1	9	8
819	$2529	00	2	1	9	9
819	$252A	00	2	1	9	10
819	$252B	00	2	1	9	11
819	$252C	00	2	1	9	12
819	$252D	00	2	1	9	13
819	$252E	00	2	1	9	14
819	$252F	00	2	1	9	15
819	$2530	00	2	1	9	16
819	$2531	00	2	1	9	17
819	$2532	00	2	1	9	18
819	$2533	00	2	1	9	19
819	$2534	00	2	1	9	20
819	$2535	00	2	1	9	21
819	$2536	00	2	1	9	22
819	$2537	00	2	1	9	23
819	$2538	00	2	1	9	24
819	$2539	00	2	1	9	25
819	$253A	00	2	1	9	26
819	$253B	00	2	1	9	27
819	$253C	00	2	1	9	28
819	$253D	00	2	1	9	29
